baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	unadj.log2
AH9.4	7.64638676139954	0.499086004438709	0.662243713984784	0.753628904132077	0.451072083347487	0.86865782214766	0.675463802527285
AH9.6	44.5433115171917	-0.298957988203625	0.364628500458855	-0.819897478741819	0.412274554200434	0.852769004602197	1.47350779516962
AH9.7	3.97967361923264	-0.909566558893749	0.876420261616451	-1.03782009468399	0.299353819704896	0.784354521990824	2.08411636585974
B0001.1	392.077493193426	0.505472774839005	0.226062938105229	2.23598250591486	0.0253529171185933	0.325675152842002	0.669077032126988
B0001.2	129.833043999487	0.0520193419499893	0.301861363167565	0.172328586222918	0.863179211963133	0.982037142847178	1.12253046501601
B0001.3	237.177229540738	-0.110516017982721	0.139070664174871	-0.794675272735845	0.426802419735215	0.860923871895028	1.28506582494872
B0001.4	278.991892938532	-0.127294966334055	0.130490582824558	-0.975510750114438	0.32930697185929	0.806079152908083	1.30184477330005
B0001.5	207.720144937242	0.158232185035874	0.160469106803905	0.986060109558876	0.324103616998576	0.802489298255438	1.01631762193012
B0001.6	1208.04542650451	-0.184798956577985	0.210026219989732	-0.879885171418216	0.378921518547794	0.834606459643987	1.35934876354398
B0001.7	74.693919141933	-0.318021070795437	0.41300977083994	-0.770008588776668	0.441294797929923	0.865769549989001	1.49257087776143
B0001.8	116.533899760697	-0.218049829277236	0.206300191481356	-1.05695408090274	0.290532544784683	0.777471528718568	1.39259963624323
B0019.1	377.526022304045	-0.12491826187602	0.279395383234889	-0.447102097499588	0.654801344654075	0.939118687957199	1.29946806884201
B0019.2	153.069635440892	-0.164384814906925	0.249073398044796	-0.659985434804887	0.509263176275411	0.890937688952835	1.33893462187292
B0024.1	3713.5581717392	0.0921702784797205	0.480462360308734	0.191836626745317	0.847870179770231	0.979444547412524	1.08237952848627
B0024.10	207.968835367381	-0.0409298781634435	0.231665527619955	-0.176676601754011	0.859762420823957	0.9811882234771	1.21547968512944
B0024.11	243.687645816489	-0.497075243154356	0.218020165212505	-2.27995076817714	0.0226106085395243	0.310642923447769	1.67162505012035
B0024.12	101.877304923124	0.114012003653123	0.223090329340092	0.511057579189444	0.609310738909182	0.925168991482892	1.06053780331287
B0024.13	135.725510087047	0.320699362112001	0.243942014695179	1.31465406856107	0.188626189815117	0.685226278621378	0.853850444853993
B0024.14	386.698588049677	-0.0619909660661509	0.212600037437785	-0.291584925446177	0.770604002566823	0.967288445679164	1.23654077303215
B0024.15	14.7101688541811	0.483110967722563	0.606739746643899	0.796240843615121	0.425892061976005	0.860428916693326	0.691438839243431
B0024.2	142.849240477968	-0.190165244894308	0.519001058972626	-0.366406275298829	0.714061937835176	0.956519606646019	1.3647150518603
B0024.3	10.2946923470109	-0.030860583889046	0.550548945192683	-0.0560542058222367	0.955298625002537	0.993915594273473	1.20541039085504
B0024.4	42.1739150698341	-0.0826103621441689	1.14476431731171	-0.0721636418037259	0.942471679343948	0.99239817788514	1.25716016911016
B0024.6	4.34132499277539	0.162822266742602	0.793342074872688	0.205235889913858	0.837387830125669	0.976831476838682	1.01172754022339
B0024.8	79.4872579067058	-0.120729037772623	0.257018340960883	-0.469729270375289	0.638548452825593	0.935637526968204	1.29527884473862
B0024.9	247.555551837323	0.0486769526377165	0.170935284089478	0.284768313908999	0.775821649370285	0.967615863133766	1.12587285432828
B0025.1	457.276461825191	-0.0295575598949324	0.171275558976315	-0.1725731334441	0.862986971419493	0.982037142847178	1.20410736686093
B0025.2	389.617327976985	-0.0898898628508903	0.205419445498076	-0.437591789973614	0.661682223754538	0.94097516569743	1.26443966981688
B0025.4	55.5004175394426	-0.163359631829496	0.299123067766351	-0.546128498378127	0.584977611444537	0.918263215534667	1.33790943879549
B0025.5	1.63229996030194	0.926788364043891	1.22043323875752	0.759392922621002	0.447617545931245	NA	0.247761442922103
B0034.1	57.330442516456	-0.0421572861503016	0.520790217484841	-0.0809486905378147	0.93548275753816	0.991759522410709	1.2167070931163
B0034.2	0	NA	NA	NA	NA	NA	NA
B0034.3	2803.35697874567	0.096807703646772	0.311617431650335	0.310662029187763	0.756057566160043	0.962102957304788	1.07774210331922
B0034.4	2.5589427183204	-0.984851864462401	1.09447837294686	-0.899836752197035	0.368207132740358	0.829794668770785	2.15940167142839
B0034.5	4.64152020446093	0.387099992617173	0.696899482106868	0.555460296005518	0.578579860243672	0.916178313337152	0.78744981434882
B0034.7	23.570441356973	0.0624264425648756	0.52542223508416	0.118811954265461	0.905424337638735	0.988247386512217	1.11212336440112
B0035.1	605.659492897094	-0.14645366919175	0.142608626442065	-1.02696220309819	0.304438262164029	0.788447746016568	1.32100347615774
B0035.10	4.15107529875999	-0.926429102590654	0.941823872979749	-0.98365430009712	0.325285516870438	0.802489298255438	2.10097890955665
B0035.11	275.328783893548	0.00965185568456805	0.148030732287663	0.0652017019399184	0.948013406062398	0.99250632651567	1.16489795128143
B0035.12	560.283708410221	-0.305039291783437	0.132454107678144	-2.30298098813715	0.0212799128055959	0.300771597777603	1.47958909874943
B0035.13	281.405343385337	0.488220184424238	0.154142136209362	3.16733760430774	0.00153841606638608	0.0736861390511173	0.686329622541757
B0035.14	539.365406136624	0.0923103694255791	0.113999507869093	0.809743578293163	0.418087566293801	0.856599110683536	1.08223943754041
B0035.15	180.381335497982	-0.236758983141474	0.214330772674947	-1.10464297863817	0.269314320264738	0.762790085968604	1.41130879010747
B0035.16	22.4096231187269	0.102609565029077	0.358802307026643	0.285977996851224	0.77489497406013	0.967615863133766	1.07194024193692
B0035.18	18.264273489251	0.398668542984323	0.416539358337848	0.957096934549386	0.338518330727969	0.813479916901368	0.775881263981671
B0035.2	196.916918209807	0.160580734153713	0.267654110986048	0.599956165672657	0.548535449236949	0.90529975057856	1.01396907281228
B0035.3	114.401674049926	-0.0751016115657627	0.290431460331013	-0.25858635107976	0.795954415409803	0.969562875886592	1.24965141853176
B0035.4	284.76841034892	-0.355168523212408	0.185805967148474	-1.91150224432028	0.0559400686572692	0.447017244736332	1.5297183301784
B0035.5	555.376053553099	-0.579065453751585	0.173426603784666	-3.33896553997321	0.000840909952477137	0.0488517198106412	1.75361526071758
B0035.6	177.837862534406	-0.55417548089412	0.354362419680228	-1.56386639811919	0.117848947123805	0.595284278466478	1.72872528786011
B0035.7	3.98217907552365	1.46825751044368	0.747741097998783	1.96359075938617	0.0495775698785228	0.425320407278468	-0.293707703477689
B0035.8	4.7864371430915	-0.484849973245857	0.719544817208103	-0.673828734014259	0.500420204549752	0.888976631472369	1.65939978021185
B0035.9	0	NA	NA	NA	NA	NA	NA
B0041.1	0.192518782986128	0.327666802090257	3.44516870569974	0.0951090730471806	0.924228191498122	NA	0.846883004875737
B0041.2	1836.64275955623	0.120695522709145	0.141255424732629	0.854448761437659	0.392856388080574	0.843390156179811	1.05385428425685
B0041.3	44.1085468860261	0.2730115151852	0.284027035279614	0.961216649381388	0.336443246674798	0.812853571620633	0.901538291780794
B0041.4	52093.123088394	0.0457167782261989	0.10874963097335	0.420385594112059	0.674203790239891	0.945409182970119	1.12883302873979
B0041.5	223.829121111807	0.160662021249406	0.22677758445072	0.708456356648066	0.478661905549886	0.88101181195512	1.01388778571659
B0041.6	44.1108036889186	-0.219216360490058	0.300910173724808	-0.728510963177133	0.466300860061605	0.876742177328364	1.39376616745605
B0041.7	973.729950521437	-0.180404898689019	0.138077181353774	-1.30655113987876	0.191365199920373	0.689044095877535	1.35495470565501
B0041.8	57.7071674682413	-0.0136012684270942	0.353961084220631	-0.0384258864418447	0.969348121823842	0.995297649295442	1.18815107539309
B0047.1	1.56057228012114	-1.66155788776925	1.72240294787974	-0.964674317246502	0.334707962926712	NA	2.83610769473524
B0047.2	5.25233003767706	-0.457130686317033	0.760493226359802	-0.60109764357159	0.547774952793257	0.90493243979265	1.63168049328303
B0047.3	11.2638744790603	0.509121076998901	0.500193641313188	1.01784795916692	0.30875021625249	0.790127540621767	0.665428729967094
B0047.4	0	NA	NA	NA	NA	NA	NA
B0198.1	39.9389896889646	0.583824037795095	0.341247360747665	1.71085290305528	0.0871082706691062	0.535231076332039	0.590725769170899
B0198.2	40.0545464749137	-0.22700061296953	0.34018684222887	-0.667282166124488	0.50459191563893	0.890017507625922	1.40155041993552
B0198.3	147.64000145535	-0.00791920952440528	0.201203581079996	-0.0393591877535057	0.968604018133124	0.995297649295442	1.1824690164904
B0205.1	141.456621014909	-0.347185652340667	0.271479182788712	-1.27886657376185	0.200944045302357	0.697818860038982	1.52173545930666
B0205.10	2.26921572540723	1.08265701751746	1.45539499821066	0.743892220908093	0.456941681948571	0.871219150592634	0.0918927894485326
B0205.11	521.178824509394	-0.184737792579864	0.173806731998431	-1.06289204368408	0.287830911560029	0.776011730045838	1.35928759954586
B0205.12	90.1327189101193	0.301368106740422	0.283163895771737	1.0642886019034	0.287197979842821	0.775886925419657	0.873181700225572
B0205.13	26.9346097590478	0.0207755029052297	0.522634860095177	0.0397514679779421	0.968291268564004	0.995297649295442	1.15377430406076
B0205.14	2.11034821880285	-2.14088771770113	1.65960494140522	-1.28999839919035	0.197051213908375	0.694215328603441	3.31543752466712
B0205.2	0.924695767876423	-0.847636106295946	1.57248478920778	-0.539042483662425	0.589857540816344	NA	2.02218591326194
B0205.3	886.164277581981	-0.0606503155216631	0.16414482885996	-0.369492697046258	0.711760515585276	0.955848642075683	1.23520012248766
B0205.4	49.1124523438825	0.269891512556056	0.397514147970319	0.67894819325074	0.497170688122493	0.888048603656282	0.904658294409938
B0205.5	0.289095449839637	1.4168625006412	2.93958512758782	0.481994036282207	0.629810182789827	NA	-0.242312693675209
B0205.6	444.708564596139	-0.0562445357172527	0.157775054348948	-0.356485605087213	0.721476930446297	0.957635122410649	1.23079434268325
B0205.7	3084.18594888447	-0.111999259840654	0.131334389519723	-0.852779384365543	0.393781658414989	0.843390156179811	1.28654906680665
B0205.8	131.061416402025	0.0223514532092929	0.244648870778716	0.0913613585795363	0.927205464684145	0.991183500016162	1.1521983537567
B0205.9	101.366355147368	-0.224605977797098	0.258225318054176	-0.869806181243527	0.384406332929061	0.839149591499897	1.39915578476309
B0207.1	0.528590548376458	1.03938905806772	2.28130649991936	0.455611316631267	0.648669503930839	NA	0.135160748898269
B0207.10	8.24523643953931	-0.779304222173759	0.605470321145705	-1.28710556893873	0.198057494668663	0.695522408492248	1.95385402913975
B0207.11	0.0512245734072066	0.79454490080396	3.44865606662119	0.230392618299688	0.817786696633326	NA	0.380004906162034
B0207.12	64.1007420355244	-0.0654963365832275	0.221467100631627	-0.295738447816542	0.767429832710399	0.965478463340034	1.24004614354922
B0207.2	6.19812250447964	0.391500945781755	0.650839533535481	0.601532214331004	0.547485562114623	0.904867418615792	0.783048861184238
B0207.3	12.7949567665319	-0.238779372011105	0.564407347607478	-0.423062125295304	0.672249934902939	0.944534385337959	1.4133291789771
B0207.4	89.0431519103907	0.0509155787953663	0.263139308053574	0.193492865706708	0.846572992825782	0.979121729681095	1.12363422817063
B0207.5	5.61940778362338	-0.651864069226631	0.782924778842362	-0.83260114744418	0.405069711653555	0.849181543415963	1.82641387619262
B0207.6	69.2233963587818	-0.103493737630252	0.281418311497005	-0.367757652583859	0.713053947802973	0.956360425846185	1.27804354459625
B0207.7	0.390117092191115	-0.745933562458326	2.39797189254293	-0.311068517849598	0.755748533777762	NA	1.92048336942432
B0207.8	0	NA	NA	NA	NA	NA	NA
B0207.9	0.701800671804665	3.30211046683347	1.95113895364922	1.69240148717113	0.0905694490016054	NA	-2.12756065986747
B0212.1	50.3392480999414	0.145721590314238	0.549851704055767	0.265019803047585	0.790994206478523	0.969199426722522	1.02882821665176
B0212.2	3.20599295541971	0.58464006293028	1.02304883636629	0.571468381711698	0.567682187239711	0.912710719252957	0.589909744035714
B0212.3	17.1687278022507	-0.0478331868505053	0.419339530229366	-0.114067917289701	0.90918395448223	0.988812672558119	1.2223829938165
B0212.4	27.4842793205182	-0.131197782098511	0.37896455260331	-0.346200670213728	0.729191911072678	0.958116676432622	1.30574758906451
B0212.5	78.5940717067879	-0.897701333276932	0.312502091896693	-2.87262503693477	0.00407076954036385	0.129328711758926	2.07225114024293
B0212.6	10.7276038502047	-0.947095840300692	0.933896143054666	-1.01413400980847	0.310518811618711	0.791191567987966	2.12164564726669
B0213.10	12.6018856493692	0.828676545079303	0.546171862169254	1.51724503307075	0.129204830359793	0.611157311568938	0.345873261886691
B0213.11	8.26108164554807	0.532615308373029	0.619807476251242	0.859323788080818	0.390161903569667	0.842891051168269	0.641934498592965
B0213.12	5.57634558330279	1.44921099326493	0.816278055278412	1.77538889339692	0.0758336966208387	0.509817405227007	-0.274661186298934
B0213.14	99.6906051326932	0.164538944438079	0.284986394355415	0.577357192122225	0.563698185948136	0.910889677633949	1.01001086252791
B0213.15	145.877972323558	-0.150579235506856	0.469452722581603	-0.320754845512014	0.748396180728871	0.960454577336854	1.32512904247285
B0213.16	17.7330299135899	0.375378760871376	0.610636668572137	0.614733408901124	0.538730792624797	0.904008474117879	0.799171046094619
B0213.17	280.400133343942	0.586207381711085	0.565531704522057	1.0365597136707	0.299941096675501	0.784354521990824	0.588342425254909
B0213.2	586.211741277658	0.384446453230644	0.364478919367253	1.05478378255196	0.291524223317716	0.77803567794507	0.79010335373535
B0213.3	31.3916233937146	0.0645794337176502	0.454159798232953	0.14219539899594	0.88692566593217	0.986150096885059	1.10997037324834
B0213.4	584.499009371194	-0.0929875009818259	0.474540597927445	-0.195952677996253	0.844647205339571	0.978660344643285	1.26753730794782
B0213.5	325.981559768474	-0.484057477240006	0.657508202386222	-0.736199906682942	0.461609049044468	0.873681063171531	1.658607284206
B0213.6	597.731344520349	0.00565631740596166	0.448982685121682	0.012598074699537	0.989948456584667	0.999286268267345	1.16889348956003
B0213.7	1.44780814225723	2.38908127152257	1.98941773172556	1.20089473086698	0.229792038453555	NA	-1.21453146455658
B0213.8	0.534633474792047	1.33510598175932	3.19447718471971	0.417941936835735	0.675989569913772	NA	-0.160556174793327
B0213.9	0.443409562023768	1.8004905296286	3.27120436042778	0.550406006854658	0.582040929562498	NA	-0.625940722662604
B0218.1	592.595221634049	-0.00636572526025251	0.338393754436715	-0.0188115920485849	0.984991406342369	0.997943846665327	1.18091553222625
B0218.2	519.991961342321	0.475739656239461	0.280968513711281	1.69321341368636	0.0904148522685914	0.542614031773964	0.698810150726533
B0218.3	210.339020716791	0.238694981682902	0.207148893894357	1.1522870201983	0.249203148909283	0.745456474934403	0.935854825283093
B0218.5	2.01169496233127	-0.666865797421729	1.1872090560065	-0.561708819561159	0.574314424347683	0.915091661017262	1.84141560438772
B0218.6	147.895475950602	-0.0967015180561358	0.171774496287629	-0.562956202148969	0.573464708172775	0.915091661017262	1.27125132502213
B0218.7	0.319881169375168	1.11874963747289	2.88738353879765	0.387461389330617	0.698414663767609	NA	0.0558001694931024
B0218.8	136.83922453471	-0.843838874822251	0.393008320988128	-2.14712724835091	0.031783152558196	0.362185436637953	2.01838868178824
B0222.1	73.9135404626586	-0.00407485565637392	0.397816925363212	-0.0102430424564101	0.991827377480447	0.999490578879952	1.17862466262237
B0222.10	0.364958513523319	0.918386650092769	2.40980496151103	0.3811041411073	0.703125974727338	NA	0.256163156873225
B0222.11	27.2448613817238	0.061148539561883	0.382435991594184	0.159892219628663	0.872965977505576	0.983760583086962	1.11340126740411
B0222.2	1.15837318555908	1.25716283793011	1.56043529337131	0.80564881047648	0.420445373058056	NA	-0.0826130309641199
B0222.3	37.7190286639515	0.0171010290470752	0.468269658671916	0.0365196179816055	0.970868036254972	0.995433542083296	1.15744877791892
B0222.4	63.0471024930009	0.000981708427731469	0.356331995518063	0.00275503867202322	0.997801799959989	0.999490578879952	1.17356809853826
B0222.5	170.477330632708	-0.301898315368251	0.445994516848366	-0.676910374373265	0.498462821398821	0.888895334809706	1.47644812233424
B0222.6	3351.60817014584	0.0312854845556496	0.275013286811855	0.113759901997219	0.909428125747693	0.988813792183802	1.14326432241034
B0222.7	1354.60979336985	-0.213977243643278	0.805992216455803	-0.265483014940519	0.790637392675494	0.969012486863885	1.38852705060927
B0222.8	7922.53315353826	-0.20671944444915	0.331928429316658	-0.622783185142425	0.533427009511036	0.902104164181859	1.38126925141514
B0222.9	338.949201048537	0.381569742674507	0.31648024678352	1.20566685141493	0.227945971312336	0.725804872547641	0.792980064291486
B0228.1	120.468693082589	-0.149485608761542	0.624769736699859	-0.239265124381906	0.810900006794362	0.971801554345648	1.32403541572754
B0228.4	6066.68914356797	-0.225948124650835	0.133781791890442	-1.68893032047194	0.0912327839223507	0.543312223249715	1.40049793161683
B0228.5	3.64379191623811	1.64042941501612	0.787379868031478	2.08340279148532	0.0372145240399125	0.38078671506835	-0.465879608050128
B0228.6	15.1815950037191	0.333834067657055	0.638248934290914	0.523046807791289	0.600941680317304	0.923273201204252	0.840715739308939
B0228.7	497.949733210827	-0.164120009764895	0.168049720650545	-0.976615784480703	0.328759401694567	0.80579172796948	1.33866981673089
B0228.8	0.0962593914930639	0.79454490080396	3.44865606662119	0.230392618299688	0.817786696633326	NA	0.380004906162034
B0228.9	0.34211469180592	2.21397983085298	3.44142229745388	0.643332796585579	0.520008179750204	NA	-1.03943002388698
B0238.1	65.409455974793	0.00177774484671441	0.351075570976441	0.00506370990658792	0.995959761311223	0.999490578879952	1.17277206211928
B0238.10	877.370887329621	-0.160107038573599	0.11015705892655	-1.45344329390961	0.146100713318721	0.64033369265641	1.33465684553959
B0238.11	564.159917262648	-0.258366583609861	0.130891558510608	-1.97389798509369	0.0483933439329404	0.421273678408282	1.43291639057586
B0238.12	73.5105469825634	1.30651178984611	0.343090225538666	3.80807056742822	0.000140055309697449	0.0128606917607987	-0.131961982880112
B0238.13	1.48625605661758	0.595589584586142	1.2371436597748	0.481423139406913	0.630215794224868	NA	0.578960222379852
B0238.15	0.214047985457178	1.7318382923748	3.44446033025374	0.502789443432847	0.615112316441756	NA	-0.557288485408805
B0238.3	0.140602515816782	2.21397983085298	3.44142229745388	0.643332796585579	0.520008179750204	NA	-1.03943002388698
B0238.5	0.220237740778527	1.27606136415288	3.44113774490788	0.370825424248468	0.710767563541962	NA	-0.101511557186888
B0238.6	1.21718367510177	1.02663617317686	1.31068436126653	0.783282538127489	0.433461215061755	NA	0.147913633789136
B0238.7	0	NA	NA	NA	NA	NA	NA
B0238.8	0.741936898357589	0.722623274586034	1.84328623296447	0.392029876675135	0.695036138733222	NA	0.45192653237996
B0238.9	59.1396185147172	-0.0946126651184153	0.395825613785058	-0.239026131264441	0.811085320127263	0.971801554345648	1.26916247208441
B0240.1	32.5776280682732	0.290869282729031	0.403754664937948	0.720410952462268	0.471272008528096	0.879291933281817	0.883680524236963
B0240.2	1.57675295822255	-1.39022882928268	1.50609063398028	-0.923071160471	0.35597012259501	NA	2.56477863624868
B0240.3	17.0986957983112	-0.574999985492286	0.615201692903013	-0.934652801065902	0.34996725836034	0.821148036307734	1.74954979245828
B0240.4	391.146892011489	-0.258016088198829	0.249399655505996	-1.0345486952472	0.300879724413508	0.784613616265567	1.43256589516482
B0244.10	10.5240582270202	-0.19814855881529	0.582248526465175	-0.340316118991744	0.733618479629002	0.958936718899437	1.37269836578128
B0244.11	0.0389918916702683	0.79454490080396	3.44865606662119	0.230392618299688	0.817786696633326	NA	0.380004906162034
B0244.2	3061.2655267884	-0.133003294048452	0.36027626040405	-0.369170296980679	0.712000794160499	0.955848642075683	1.30755310101445
B0244.4	2.74446626711407	4.1419349734655	1.51083849974886	2.74148095521393	0.00611629063396239	0.162004009942219	-2.96738516649951
B0244.5	3.38794993445137	-3.88692863547558	1.31972456511582	-2.94525747130763	0.00322686016607711	0.115979547332766	5.06147844244158
B0244.6	5.06284728677089	-4.45834847010226	1.36415776341841	-3.26820591405072	0.00108231591142461	0.0585726325753095	5.63289827706825
B0244.7	1.8833563950827	-1.11674126933615	1.32375800189278	-0.843614367383897	0.398884933103501	NA	2.29129107630214
B0244.8	22.6305110034371	-0.158552979485567	0.494094417376066	-0.320896116024903	0.748289117376709	0.960454577336854	1.33310278645156
B0244.9	0.101294870217849	0.79454490080396	3.44865606662119	0.230392618299688	0.817786696633326	NA	0.380004906162034
B0250.1	25380.195063125	0.219377220371718	0.145758773929428	1.50507042874781	0.132305970714031	0.616943126236262	0.955172586594277
B0250.10	0	NA	NA	NA	NA	NA	NA
B0250.2	35.4192702255139	-0.485208157035637	0.379965284040351	-1.27698023323654	0.201609225933634	0.69817618314195	1.65975796400163
B0250.4	23.8653047480039	-0.242429670531592	0.351447709512133	-0.689802960639931	0.490318106596453	0.884175783211444	1.41697947749759
B0250.5	1113.07795546279	-0.0366894192645234	0.163314517566203	-0.224654977471005	0.822247692045713	0.973951751126972	1.21123922623052
B0250.6	0.34211469180592	2.21397983085298	3.44142229745388	0.643332796585579	0.520008179750204	NA	-1.03943002388698
B0250.8	1.17043558293232	1.22687650404467	1.61631701775372	0.759056849967294	0.447818549929412	NA	-0.0523266970786791
B0250.9	86.461733724265	0.159994865247869	0.290547604713517	0.550666612466572	0.581862236119213	0.917696315022356	1.01455494171812
B0252.1	23.3033817645148	-0.420940007170539	0.383164363977751	-1.09858861299268	0.271947546760734	0.764670940441159	1.59548981413653
B0252.2	68.2532023149426	0.786663114071088	0.332834077855446	2.36352935714937	0.01810179240658	0.279413464792131	0.387886692894905
B0252.3	86.5925232622719	0.154837071551552	0.259634497898017	0.596365555444681	0.550931045742741	0.906621351044351	1.01971273541444
B0252.4	35.3254693908444	-0.688416577819841	0.365491148953229	-1.88353830124608	0.0596274543251129	0.460239414185138	1.86296638478584
B0252.5	4.25026052411433	-0.603607753280802	0.829761583758414	-0.727447215074424	0.466952039828941	0.877376684209284	1.7781575602468
B0252.8	43.751970453576	0.808653730982971	0.390123590054788	2.0728142352771	0.0381895711103179	0.384135806087035	0.365896075983023
B0261.1	452.341126037445	-0.185361805039976	0.125546212845149	-1.47644282403489	0.139825053627059	0.627839436690276	1.35991161200597
B0261.2	1628.63984046408	-0.125458493523855	0.11700555618296	-1.07224389692809	0.283610498510106	0.772473972461748	1.30000830048985
B0261.4	360.596721947912	-0.22313365923506	0.165941866054042	-1.34464957241346	0.178738426612985	0.673400770232358	1.39768346620105
B0261.5	0.14748396490027	0.33453622953491	3.44527316080115	0.0971000596820946	0.922646933467422	NA	0.840013577431084
B0261.6	0.458928422427615	0.425015456759063	2.03536005468303	0.208815858295525	0.834591991103456	NA	0.749534350206931
B0261.7	133.834582412111	-0.465506361218946	0.348510728068561	-1.33570166921051	0.181646803577959	0.676929257214425	1.64005616818494
B0261.8	226.993997741814	-0.357697435803096	0.260806782581474	-1.37150357924972	0.170218028520102	0.666598383919817	1.53224724276909
B0261.9	0.0512245734072066	0.79454490080396	3.44865606662119	0.230392618299688	0.817786696633326	NA	0.380004906162034
