baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	unadj.log2
2L52.1	41.4080584478432	0.229711351704452	0.534712629853531	0.429597766874095	0.667488261804987	0.856053695764895	0.711131099308969
2RSSE.1	403.513845781607	0.936535802654406	0.32660209252464	2.86751317303256	0.00413711581195167	0.0569301157348732	0.00430664835901512
2RSSE.2	24.6606597300835	1.42565813678606	0.653450615807212	2.18173814868157	0.0291288637126522	0.175483642366466	-0.484815685772637
3R5.1	31.1078701068874	-1.53580465851351	0.691187230887351	-2.22198065861523	0.0262846127321382	0.166232415657306	2.47664710952693
4R79.1	86.9861365457255	0.838820553898258	1.09755042607336	0.76426607285759	0.444708699072616	0.715676234101177	0.102021897115163
4R79.2	17.0653312823793	0.722064211330209	0.624446845052408	1.15632614217085	0.247547779211102	0.543659451003343	0.218778239683211
6R55.2	2.20909352756103	-0.467073948960718	1.91293529026747	-0.244166099782398	0.807102181039969	NA	1.40791639997414
AC3.1	0.858363380815294	-1.68394748661789	2.82926534773203	-0.595188955312291	0.551717172191743	NA	2.62478993763131
AC3.10	1.52786559631304	2.86441730045371	2.23301695991518	1.2827566256203	0.199577354475599	NA	-1.92357484944029
AC3.2	210.06619765974	-0.145056633103203	0.330447413243569	-0.438970399796361	0.660682984424167	0.852242712403243	1.08589908411662
AC3.3	30.3578480453576	0.376069582774889	0.76382427690686	0.492350916493253	0.622471291495421	0.828843175198754	0.564772868238531
AC3.4	6.5394680516593	-1.06232974016554	1.34530184260417	-0.789659024111002	0.42972692764271	0.703289115138367	2.00317219117897
AC3.5	2334.82193898566	-0.598389724399629	0.395055474856677	-1.51469796644818	0.129848909647534	0.397785785726429	1.53923217541305
AC3.6	2.27231350487964	0.605305452874008	1.50752368181404	0.401523014315523	0.688035097443853	NA	0.335536998139412
AC3.7	44.8002937032593	-0.940324476733554	0.709693049146165	-1.3249734908139	0.185179943865839	0.47442952694924	1.88116692774697
AC3.8	99.5298684253284	0.263801938419647	0.712246186759757	0.370380274859412	0.711099168818588	0.875903712681184	0.677040512593773
AC7.1	7.59530119772949	2.12122605723518	0.960010489692564	2.20958633266027	0.0271338847093127	0.169038652149842	-1.18038360622176
AC7.2	1704.12534677254	-0.348128159926965	0.238982171505693	-1.45671184479413	0.145195938775306	0.419886136328181	1.28897061094039
AC7.3	0.134518226742775	0.0434723846729534	5.34085814374125	0.00813958796563376	0.993505620142911	NA	0.897370066340467
AC8.10	0	NA	NA	NA	NA	NA	NA
AC8.11	0	NA	NA	NA	NA	NA	NA
AC8.12	0	NA	NA	NA	NA	NA	NA
AC8.3	0	NA	NA	NA	NA	NA	NA
AC8.4	0.303502700919485	-0.379359161658977	5.33730158977356	-0.0710769581366438	0.943336506523759	NA	1.3202016126724
AC8.7	0	NA	NA	NA	NA	NA	NA
AH10.1	0.828839657059871	-1.61824231772733	3.22323455652032	-0.502055400980288	0.615628551060495	NA	2.55908476874075
AH10.2	0.219647569298282	-0.0371303531455157	5.34036534465503	-0.00695277396754852	0.994452533691649	NA	0.977972804158936
AH10.3	24.0513162178114	0.823824725264358	0.654620407827817	1.25847699737624	0.208219301032711	0.502029833184074	0.117017725749063
AH10.4	0.342517994361074	-0.547362253340719	4.10481610199828	-0.133346352123852	0.893919471193858	NA	1.48820470435414
AH6.1	0.976587841332261	0.854727190138313	3.0239813643153	0.28264962219165	0.777445437660105	NA	0.0861152608751078
AH6.10	5.98731421315351	4.10844959215491	1.0880523077452	3.77596698514334	0.000159388103363217	0.00621613603116544	-3.16760714114149
AH6.11	0.32548564106939	-0.478695494180534	5.27403840924713	-0.0907645066333274	0.927679713205109	NA	1.41953794519396
AH6.12	0	NA	NA	NA	NA	NA	NA
AH6.14	0.425119152088818	2.41317099926097	3.67347319545128	0.656918091099483	0.511233585023861	NA	-1.47232854824755
AH6.2	0.352411104897806	-0.385379921333513	4.10260559162312	-0.0939354058602169	0.925160468364401	NA	1.32622237234693
AH6.3	0.356345587678653	2.86517351551131	4.82161993020284	0.594234625911456	0.552355196549953	NA	-1.92433106449789
AH6.4	0.552673993973191	-1.10245457476806	3.77533120630668	-0.292015326476895	0.770274905617163	NA	2.04329702578148
AH6.5	36.6209426759573	-2.62131172377336	0.962334535047082	-2.72390902363814	0.00645142750294853	0.0744369723480342	3.56215417478678
AH6.6	0	NA	NA	NA	NA	NA	NA
AH6.7	0.587816816553468	-1.19542212717965	3.26625231224732	-0.365991972725814	0.714371065486145	NA	2.13626457819307
AH6.8	0.910553314166555	2.35747314239264	2.42210065549672	0.973317577468382	0.330395488999543	NA	-1.41663069137922
AH9.1	12.8974861652765	0.2019685713934	0.851730292431818	0.237127378453042	0.812557973060351	0.921895238713046	0.738873879620021
AH9.2	17.8096530612057	0.181774336030448	0.91383263046263	0.198914254066879	0.842329819186612	0.934024713406617	0.759068114982973
AH9.3	78.2762458624863	-0.317383902234373	0.422133921884572	-0.751855953242151	0.452137689011878	0.720589376991328	1.25822635324779
AH9.4	7.94557496288197	-0.326437858302192	1.03377967251068	-0.315771210232245	0.752176171773392	0.895948584193138	1.26728030931561
AH9.6	56.8251235324441	0.0610310277525344	0.566580984421525	0.107718101084608	0.914219310471837	0.966176709895373	0.879811423260886
AH9.7	5.43036945888852	-0.795056474271311	1.25624064341527	-0.632885489287975	0.526808424353139	0.769071532780996	1.73589892528473
B0001.1	420.518502447791	0.146588109034254	0.38190600885339	0.38383294746883	0.701102266525122	0.871529291498217	0.794254341979166
